Business Date,Business Hour,Location Name,Net Sales Total  (Sum),Number of Guests  (Sum)
6/17/2019,11:00 AM - 11:59 AM,3,49.47,1
6/17/2019,11:00 AM - 11:59 AM,3,165.71,9
6/17/2019,11:00 AM - 11:59 AM,3,214.13,17
6/17/2019,3:00 PM - 3:59 PM,3,8,1
6/17/2019,4:00 PM - 4:59 PM,3,28.29,3
6/17/2019,7:00 PM - 7:59 PM,3,375.96,13
6/17/2019,7:00 PM - 7:59 PM,3,395.86,13
6/17/2019,8:00 PM - 8:59 PM,3,229.16,11
6/17/2019,9:00 PM - 9:59 PM,3,14.92,2
6/17/2019,12:00 PM - 12:59 PM,3,547,44
6/17/2019,12:00 PM - 12:59 PM,3,115.59,5
6/17/2019,2:00 PM - 2:59 PM,3,108.23,12
6/17/2019,7:00 AM - 7:59 AM,3,33.56,2
6/17/2019,2:00 PM - 2:59 PM,3,29.34,3
6/17/2019,6:00 PM - 6:59 PM,3,209.15,6
6/17/2019,6:00 PM - 6:59 PM,3,134.99,8
6/17/2019,6:00 PM - 6:59 PM,3,247.37,17
6/17/2019,8:00 PM - 8:59 PM,3,202.62,13
6/17/2019,9:00 PM - 9:59 PM,3,108.29,6
6/17/2019,7:00 AM - 7:59 AM,3,-3.36,0
6/17/2019,8:00 AM - 8:59 AM,3,0,0
6/17/2019,8:00 AM - 8:59 AM,3,32.18,4
6/17/2019,9:00 AM - 9:59 AM,3,44.79,7
6/17/2019,10:00 AM - 10:59 AM,3,89.52,5
6/17/2019,11:00 AM - 11:59 AM,3,184.4,9
6/17/2019,12:00 PM - 12:59 PM,3,349.21,14
6/17/2019,1:00 PM - 1:59 PM,3,353.2,15
6/17/2019,5:00 PM - 5:59 PM,3,152.78,6
6/17/2019,10:00 AM - 10:59 AM,3,96.53,7
6/17/2019,1:00 PM - 1:59 PM,3,146.56,10
6/17/2019,2:00 PM - 2:59 PM,3,201.34,12
6/17/2019,2:00 PM - 2:59 PM,3,51.95,4
6/17/2019,5:00 PM - 5:59 PM,3,47,7
6/17/2019,5:00 PM - 5:59 PM,3,409.04,24
6/17/2019,7:00 PM - 7:59 PM,3,353.4,20
6/17/2019,7:00 PM - 7:59 PM,3,488.55,15
6/17/2019,11:00 PM - 11:59 PM,3,0,0
6/17/2019,12:00 PM - 12:59 PM,3,505.47,23
6/17/2019,3:00 PM - 3:59 PM,3,59.91,9
6/17/2019,3:00 PM - 3:59 PM,3,-53.05,0
6/17/2019,4:00 PM - 4:59 PM,3,129.97,3
6/17/2019,5:00 PM - 5:59 PM,3,125.75,12
6/17/2019,8:00 PM - 8:59 PM,3,208.98,13
6/17/2019,9:00 PM - 9:59 PM,3,94.52,4
6/17/2019,10:00 PM - 10:59 PM,3,-0.04,0
6/17/2019,11:00 PM - 11:59 PM,3,-18.58,0
6/18/2019,10:00 AM - 10:59 AM,3,1,1
6/18/2019,12:00 PM - 12:59 PM,3,289.29,19
6/18/2019,1:00 PM - 1:59 PM,3,18.2,0
6/18/2019,2:00 PM - 2:59 PM,3,195.18,9
6/18/2019,2:00 PM - 2:59 PM,3,221.9,10
6/18/2019,2:00 PM - 2:59 PM,3,48.42,7
6/18/2019,7:00 PM - 7:59 PM,3,311.6,12
6/18/2019,8:00 PM - 8:59 PM,3,305.05,6
6/18/2019,10:00 PM - 10:59 PM,3,-30.33,0
6/18/2019,11:00 AM - 11:59 AM,3,245.97,27
6/18/2019,12:00 PM - 12:59 PM,3,549.47,30
6/18/2019,4:00 PM - 4:59 PM,3,167.82,14
6/18/2019,9:00 PM - 9:59 PM,3,175.59,2
6/18/2019,9:00 PM - 9:59 PM,3,52.38,3
6/18/2019,7:00 AM - 7:59 AM,3,48.54,2
6/18/2019,9:00 AM - 9:59 AM,3,22.77,2
6/18/2019,9:00 AM - 9:59 AM,3,107.79,13
6/18/2019,3:00 PM - 3:59 PM,3,100.25,3
6/18/2019,5:00 PM - 5:59 PM,3,500.84,16
6/18/2019,9:00 PM - 9:59 PM,3,22.02,7
6/18/2019,7:00 AM - 7:59 AM,3,43.15,2
6/18/2019,4:00 PM - 4:59 PM,3,47,3
6/18/2019,8:00 PM - 8:59 PM,3,218.87,14
6/18/2019,7:00 AM - 7:59 AM,3,20.64,3
6/18/2019,7:00 AM - 7:59 AM,3,45.52,7
6/18/2019,8:00 AM - 8:59 AM,3,3.49,1
6/18/2019,10:00 AM - 10:59 AM,3,107.62,7
6/18/2019,11:00 AM - 11:59 AM,3,156.19,13
6/18/2019,2:00 PM - 2:59 PM,3,9.16,2
6/18/2019,9:00 AM - 9:59 AM,3,85.01,8
6/18/2019,10:00 AM - 10:59 AM,3,11.69,0
6/18/2019,11:00 AM - 11:59 AM,3,57.46,4
6/18/2019,1:00 PM - 1:59 PM,3,-18.11,0
6/18/2019,3:00 PM - 3:59 PM,3,49.87,7
6/18/2019,5:00 PM - 5:59 PM,3,270.11,26
6/18/2019,6:00 PM - 6:59 PM,3,301.64,18
6/18/2019,6:00 PM - 6:59 PM,3,187.44,10
6/18/2019,6:00 PM - 6:59 PM,3,471.46,16
6/18/2019,7:00 PM - 7:59 PM,3,413.71,21
6/18/2019,8:00 PM - 8:59 PM,3,475.59,21
6/18/2019,9:00 PM - 9:59 PM,3,2.11,3
6/18/2019,10:00 PM - 10:59 PM,3,-56.73,0
6/18/2019,8:00 AM - 8:59 AM,3,90.8,5
6/18/2019,10:00 AM - 10:59 AM,3,107.97,10
6/18/2019,11:00 AM - 11:59 AM,3,994.13,36
6/18/2019,1:00 PM - 1:59 PM,3,20.38,5
6/18/2019,3:00 PM - 3:59 PM,3,-29.37,1
6/18/2019,3:00 PM - 3:59 PM,3,74.85,3
6/18/2019,4:00 PM - 4:59 PM,3,125.78,15
6/18/2019,5:00 PM - 5:59 PM,3,148.43,9
6/18/2019,5:00 PM - 5:59 PM,3,274.32,20
6/18/2019,6:00 PM - 6:59 PM,3,422.13,20
6/18/2019,8:00 PM - 8:59 PM,3,293.06,9
6/18/2019,8:00 AM - 8:59 AM,3,12.28,0
6/18/2019,8:00 AM - 8:59 AM,3,29.63,1
6/18/2019,9:00 AM - 9:59 AM,3,0.98,2
6/18/2019,12:00 PM - 12:59 PM,3,678.62,29
6/18/2019,12:00 PM - 12:59 PM,3,301.95,15
6/18/2019,1:00 PM - 1:59 PM,3,76.75,4
6/18/2019,4:00 PM - 4:59 PM,3,50.89,3
6/18/2019,7:00 PM - 7:59 PM,3,246.71,18
6/18/2019,7:00 PM - 7:59 PM,3,536.64,24
6/18/2019,10:00 PM - 10:59 PM,3,-9.45,0
6/19/2019,11:00 AM - 11:59 AM,3,622.21,31
6/19/2019,12:00 PM - 12:59 PM,3,337.36,21
6/19/2019,2:00 PM - 2:59 PM,3,92.12,9
6/19/2019,3:00 PM - 3:59 PM,3,39.24,6
6/19/2019,3:00 PM - 3:59 PM,3,63.47,2
6/19/2019,4:00 PM - 4:59 PM,3,29,4
6/19/2019,4:00 PM - 4:59 PM,3,32,7
6/19/2019,5:00 PM - 5:59 PM,3,308.5,27
6/19/2019,6:00 PM - 6:59 PM,3,450.55,19
6/19/2019,10:00 PM - 10:59 PM,3,0,0
6/19/2019,11:00 PM - 11:59 PM,3,-47.57,0
6/19/2019,7:00 AM - 7:59 AM,3,90.38,18
6/19/2019,7:00 AM - 7:59 AM,3,60.84,11
6/19/2019,8:00 AM - 8:59 AM,3,18.39,1
6/19/2019,9:00 AM - 9:59 AM,3,95.9,7
6/19/2019,3:00 PM - 3:59 PM,3,32.89,1
6/19/2019,9:00 PM - 9:59 PM,3,33,0
6/19/2019,11:00 PM - 11:59 PM,3,-15.29,0
6/19/2019,9:00 AM - 9:59 AM,3,193.29,8
6/19/2019,10:00 AM - 10:59 AM,3,138.47,10
6/19/2019,10:00 AM - 10:59 AM,3,89.91,12
6/19/2019,12:00 PM - 12:59 PM,3,198.48,19
6/19/2019,8:00 PM - 8:59 PM,3,455.59,13
6/19/2019,11:00 AM - 11:59 AM,3,385.76,13
6/19/2019,12:00 PM - 12:59 PM,3,505.55,30
6/19/2019,5:00 PM - 5:59 PM,3,156.95,11
6/19/2019,5:00 PM - 5:59 PM,3,261.44,11
6/19/2019,9:00 PM - 9:59 PM,3,61.77,5
6/19/2019,7:00 AM - 7:59 AM,3,28,8
6/19/2019,8:00 AM - 8:59 AM,3,25.18,8
6/19/2019,8:00 AM - 8:59 AM,3,249.4,20
6/19/2019,8:00 AM - 8:59 AM,3,29.07,9
6/19/2019,9:00 AM - 9:59 AM,3,125.68,4
6/19/2019,10:00 AM - 10:59 AM,3,67.84,3
6/19/2019,11:00 AM - 11:59 AM,3,394.97,26
6/19/2019,6:00 PM - 6:59 PM,3,416.01,31
6/19/2019,9:00 PM - 9:59 PM,3,165.71,5
6/19/2019,9:00 PM - 9:59 PM,3,187.12,9
6/19/2019,10:00 AM - 10:59 AM,3,159.47,7
6/19/2019,12:00 PM - 12:59 PM,3,336.47,25
6/19/2019,1:00 PM - 1:59 PM,3,409.21,14
6/19/2019,2:00 PM - 2:59 PM,3,235.75,10
6/19/2019,6:00 PM - 6:59 PM,3,534.32,17
6/19/2019,7:00 PM - 7:59 PM,3,426.79,15
6/19/2019,7:00 PM - 7:59 PM,3,359.67,11
6/19/2019,7:00 PM - 7:59 PM,3,405.72,18
6/19/2019,10:00 PM - 10:59 PM,3,0,0
6/19/2019,7:00 AM - 7:59 AM,3,76.24,18
6/19/2019,11:00 AM - 11:59 AM,3,321.11,19
6/19/2019,1:00 PM - 1:59 PM,3,281.99,16
6/19/2019,1:00 PM - 1:59 PM,3,165.54,7
6/19/2019,1:00 PM - 1:59 PM,3,80.84,3
6/19/2019,4:00 PM - 4:59 PM,3,64.49,3
6/19/2019,7:00 PM - 7:59 PM,3,481.02,26
6/19/2019,8:00 PM - 8:59 PM,3,306.54,13
6/19/2019,10:00 PM - 10:59 PM,3,-42.41,0
6/19/2019,9:00 AM - 9:59 AM,3,148.28,5
6/19/2019,2:00 PM - 2:59 PM,3,5.13,9
6/19/2019,2:00 PM - 2:59 PM,3,146.73,2
6/19/2019,3:00 PM - 3:59 PM,3,-32.68,3
6/19/2019,4:00 PM - 4:59 PM,3,16,2
6/19/2019,5:00 PM - 5:59 PM,3,250.59,12
6/19/2019,6:00 PM - 6:59 PM,3,507.83,27
6/19/2019,8:00 PM - 8:59 PM,3,293.95,6
6/19/2019,8:00 PM - 8:59 PM,3,249.21,7
6/19/2019,10:00 PM - 10:59 PM,3,-27.38,0
6/20/2019,1:00 PM - 1:59 PM,3,392.86,13
6/20/2019,2:00 PM - 2:59 PM,3,1.45,1
6/20/2019,5:00 PM - 5:59 PM,3,447.17,20
6/20/2019,7:00 PM - 7:59 PM,3,377.64,21
6/20/2019,8:00 PM - 8:59 PM,3,289.42,9
6/20/2019,8:00 AM - 8:59 AM,3,3.5,0
6/20/2019,9:00 AM - 9:59 AM,3,7.49,1
6/20/2019,2:00 PM - 2:59 PM,3,21.89,0
6/20/2019,6:00 PM - 6:59 PM,3,484.5,23
6/20/2019,11:00 PM - 11:59 PM,3,-26.27,0
6/20/2019,7:00 AM - 7:59 AM,3,131.2,8
6/20/2019,8:00 AM - 8:59 AM,3,4.53,2
6/20/2019,9:00 AM - 9:59 AM,3,94.27,8
6/20/2019,9:00 AM - 9:59 AM,3,139.33,12
6/20/2019,11:00 AM - 11:59 AM,3,538.92,31
6/20/2019,12:00 PM - 12:59 PM,3,453.44,17
6/20/2019,1:00 PM - 1:59 PM,3,296.01,35
6/20/2019,3:00 PM - 3:59 PM,3,24.56,10
6/20/2019,4:00 PM - 4:59 PM,3,115.44,6
6/20/2019,7:00 PM - 7:59 PM,3,675.12,18
6/20/2019,11:00 PM - 11:59 PM,3,-37.59,2
6/20/2019,9:00 AM - 9:59 AM,3,32.97,2
6/20/2019,12:00 PM - 12:59 PM,3,721.19,40
6/20/2019,3:00 PM - 3:59 PM,3,8.94,4
6/20/2019,9:00 PM - 9:59 PM,3,288.61,12
6/20/2019,10:00 PM - 10:59 PM,3,0,1
6/20/2019,10:00 PM - 10:59 PM,3,-10.4,0
6/20/2019,10:00 PM - 10:59 PM,3,-12.45,0
6/20/2019,11:00 PM - 11:59 PM,3,0,0
6/20/2019,7:00 AM - 7:59 AM,3,24.67,7
6/20/2019,7:00 AM - 7:59 AM,3,8,0
6/20/2019,10:00 AM - 10:59 AM,3,116.13,9
6/20/2019,4:00 PM - 4:59 PM,3,86.78,2
6/20/2019,9:00 PM - 9:59 PM,3,271.96,15
6/20/2019,11:00 AM - 11:59 AM,3,173.8,8
6/20/2019,11:00 AM - 11:59 AM,3,21.58,2
6/20/2019,12:00 PM - 12:59 PM,3,199.21,15
6/20/2019,1:00 PM - 1:59 PM,3,72.25,6
6/20/2019,3:00 PM - 3:59 PM,3,29.89,2
6/20/2019,5:00 PM - 5:59 PM,3,136.67,4
6/20/2019,6:00 PM - 6:59 PM,3,526.09,17
6/20/2019,6:00 PM - 6:59 PM,3,364.36,14
6/20/2019,8:00 PM - 8:59 PM,3,349.35,17
6/20/2019,10:00 PM - 10:59 PM,3,0,0
6/20/2019,7:00 AM - 7:59 AM,3,28.38,2
6/20/2019,8:00 AM - 8:59 AM,3,0,0
6/20/2019,10:00 AM - 10:59 AM,3,87.08,4
6/20/2019,10:00 AM - 10:59 AM,3,-11.95,0
6/20/2019,12:00 PM - 12:59 PM,3,161.67,6
6/20/2019,2:00 PM - 2:59 PM,3,127.6,10
6/20/2019,4:00 PM - 4:59 PM,3,131.05,4
6/20/2019,5:00 PM - 5:59 PM,3,330.04,32
6/20/2019,6:00 PM - 6:59 PM,3,488.11,22
6/20/2019,7:00 PM - 7:59 PM,3,335.81,18
6/20/2019,8:00 PM - 8:59 PM,3,319.84,10
6/20/2019,9:00 PM - 9:59 PM,3,119.18,5
6/20/2019,8:00 AM - 8:59 AM,3,104.77,5
6/20/2019,10:00 AM - 10:59 AM,3,32.39,2
6/20/2019,11:00 AM - 11:59 AM,3,317.84,23
6/20/2019,1:00 PM - 1:59 PM,3,257.15,2
6/20/2019,2:00 PM - 2:59 PM,3,-6,0
6/20/2019,3:00 PM - 3:59 PM,3,61.04,3
6/20/2019,4:00 PM - 4:59 PM,3,90.38,9
6/20/2019,5:00 PM - 5:59 PM,3,128.29,11
6/20/2019,7:00 PM - 7:59 PM,3,454.6,20
6/20/2019,8:00 PM - 8:59 PM,3,601.48,20
6/20/2019,9:00 PM - 9:59 PM,3,173.99,14
6/21/2019,7:00 AM - 7:59 AM,3,11.38,3
6/21/2019,9:00 AM - 9:59 AM,3,232.65,9
6/21/2019,11:00 AM - 11:59 AM,3,178.5,13
6/21/2019,2:00 PM - 2:59 PM,3,28.57,3
6/21/2019,3:00 PM - 3:59 PM,3,96.85,11
6/21/2019,4:00 PM - 4:59 PM,3,139.32,12
6/21/2019,4:00 PM - 4:59 PM,3,154.46,15
6/21/2019,5:00 PM - 5:59 PM,3,360.29,27
6/21/2019,7:00 PM - 7:59 PM,3,345.21,14
6/21/2019,8:00 PM - 8:59 PM,3,631.63,25
6/21/2019,8:00 PM - 8:59 PM,3,447.6,8
6/21/2019,10:00 PM - 10:59 PM,3,89.73,7
6/21/2019,1:00 AM - 1:59 AM,3,-36.68,0
6/21/2019,10:00 AM - 10:59 AM,3,182.5,18
6/21/2019,11:00 AM - 11:59 AM,3,171.05,10
6/21/2019,1:00 PM - 1:59 PM,3,265.89,13
6/21/2019,1:00 PM - 1:59 PM,3,539.21,17
6/21/2019,3:00 PM - 3:59 PM,3,35.89,2
6/21/2019,5:00 PM - 5:59 PM,3,337.76,21
6/21/2019,6:00 PM - 6:59 PM,3,209.66,5
6/21/2019,8:00 PM - 8:59 PM,3,357.42,9
6/21/2019,10:00 PM - 10:59 PM,3,111.6,5
6/21/2019,7:00 AM - 7:59 AM,3,0,0
6/21/2019,7:00 AM - 7:59 AM,3,0,0
6/21/2019,9:00 AM - 9:59 AM,3,97.61,9
6/21/2019,1:00 PM - 1:59 PM,3,274.36,8
6/21/2019,3:00 PM - 3:59 PM,3,41.65,3
6/21/2019,9:00 PM - 9:59 PM,3,479.48,12
6/21/2019,10:00 PM - 10:59 PM,3,211.37,8
6/21/2019,7:00 AM - 7:59 AM,3,21.9,0
6/21/2019,8:00 AM - 8:59 AM,3,0,0
6/21/2019,8:00 AM - 8:59 AM,3,136.07,9
6/21/2019,9:00 AM - 9:59 AM,3,123.16,7
6/21/2019,1:00 PM - 1:59 PM,3,154.1,18
6/21/2019,9:00 PM - 9:59 PM,3,272.95,13
6/21/2019,9:00 PM - 9:59 PM,3,217.18,10
6/21/2019,12:00 AM - 12:59 AM,3,-101.08,0
6/21/2019,8:00 AM - 8:59 AM,3,128.84,8
6/21/2019,12:00 PM - 12:59 PM,3,397.01,26
6/21/2019,4:00 PM - 4:59 PM,3,75.67,8
6/21/2019,6:00 PM - 6:59 PM,3,572.17,23
6/21/2019,9:00 PM - 9:59 PM,3,245.01,12
6/21/2019,10:00 PM - 10:59 PM,3,81.18,3
6/21/2019,11:00 PM - 11:59 PM,3,-242.18,0
6/21/2019,11:00 PM - 11:59 PM,3,-57.63,1
6/21/2019,9:00 AM - 9:59 AM,3,266.05,17
6/21/2019,10:00 AM - 10:59 AM,3,136.84,11
6/21/2019,10:00 AM - 10:59 AM,3,158.04,4
6/21/2019,12:00 PM - 12:59 PM,3,533.94,25
6/21/2019,2:00 PM - 2:59 PM,3,114.11,10
6/21/2019,2:00 PM - 2:59 PM,3,114.61,8
6/21/2019,5:00 PM - 5:59 PM,3,429.43,14
6/21/2019,5:00 PM - 5:59 PM,3,661.59,29
6/21/2019,7:00 PM - 7:59 PM,3,518.62,18
6/21/2019,11:00 PM - 11:59 PM,3,11.05,0
6/21/2019,12:00 AM - 12:59 AM,3,-57.68,0
6/21/2019,8:00 AM - 8:59 AM,3,90.2,7
6/21/2019,11:00 AM - 11:59 AM,3,246.68,5
6/21/2019,12:00 PM - 12:59 PM,3,350.54,22
6/21/2019,3:00 PM - 3:59 PM,3,102.65,7
6/21/2019,6:00 PM - 6:59 PM,3,674.55,23
6/21/2019,7:00 PM - 7:59 PM,3,424.68,15
6/21/2019,11:00 PM - 11:59 PM,3,22.55,2
6/21/2019,10:00 AM - 10:59 AM,3,106.68,7
6/21/2019,11:00 AM - 11:59 AM,3,546.54,33
6/21/2019,12:00 PM - 12:59 PM,3,336.73,19
6/21/2019,2:00 PM - 2:59 PM,3,48.34,7
6/21/2019,4:00 PM - 4:59 PM,3,62.97,1
6/21/2019,6:00 PM - 6:59 PM,3,472.19,21
6/21/2019,7:00 PM - 7:59 PM,3,399.88,22
6/21/2019,8:00 PM - 8:59 PM,3,793.24,25
6/22/2019,9:00 AM - 9:59 AM,3,137.03,15
6/22/2019,9:00 AM - 9:59 AM,3,424.93,27
6/22/2019,10:00 AM - 10:59 AM,3,360.55,17
6/22/2019,11:00 AM - 11:59 AM,3,526.3,21
6/22/2019,2:00 PM - 2:59 PM,3,366.09,13
6/22/2019,7:00 PM - 7:59 PM,3,411.46,31
6/22/2019,7:00 PM - 7:59 PM,3,505.39,27
6/22/2019,7:00 AM - 7:59 AM,3,85.45,6
6/22/2019,12:00 PM - 12:59 PM,3,489.59,31
6/22/2019,1:00 PM - 1:59 PM,3,369.75,16
6/22/2019,2:00 PM - 2:59 PM,3,341.8,14
6/22/2019,3:00 PM - 3:59 PM,3,235.26,11
6/22/2019,3:00 PM - 3:59 PM,3,282.65,19
6/22/2019,4:00 PM - 4:59 PM,3,275.26,21
6/22/2019,5:00 PM - 5:59 PM,3,306.22,23
6/22/2019,6:00 PM - 6:59 PM,3,312.36,4
6/22/2019,7:00 AM - 7:59 AM,3,20.57,3
6/22/2019,9:00 AM - 9:59 AM,3,338.35,24
6/22/2019,3:00 PM - 3:59 PM,3,140.2,10
6/22/2019,4:00 PM - 4:59 PM,3,188.89,4
6/22/2019,9:00 PM - 9:59 PM,3,128.54,5
6/22/2019,8:00 AM - 8:59 AM,3,88.19,5
6/22/2019,11:00 AM - 11:59 AM,3,190.81,16
6/22/2019,12:00 PM - 12:59 PM,3,472.13,19
6/22/2019,12:00 PM - 12:59 PM,3,533.59,26
6/22/2019,4:00 PM - 4:59 PM,3,125.14,12
6/22/2019,6:00 PM - 6:59 PM,3,394.09,18
6/22/2019,6:00 PM - 6:59 PM,3,436.52,13
6/22/2019,7:00 PM - 7:59 PM,3,633.85,16
6/22/2019,9:00 PM - 9:59 PM,3,109.55,2
6/22/2019,8:00 AM - 8:59 AM,3,121.75,7
6/22/2019,9:00 AM - 9:59 AM,3,318.05,21
6/22/2019,11:00 AM - 11:59 AM,3,602.56,34
6/22/2019,12:00 PM - 12:59 PM,3,285.88,14
6/22/2019,2:00 PM - 2:59 PM,3,472.68,17
6/22/2019,2:00 PM - 2:59 PM,3,183.79,18
6/22/2019,3:00 PM - 3:59 PM,3,32.78,5
6/22/2019,4:00 PM - 4:59 PM,3,109.42,24
6/22/2019,5:00 PM - 5:59 PM,3,275.38,10
6/22/2019,5:00 PM - 5:59 PM,3,358.19,5
6/22/2019,8:00 PM - 8:59 PM,3,609.01,23
6/22/2019,8:00 PM - 8:59 PM,3,516.25,16
6/22/2019,9:00 PM - 9:59 PM,3,296.56,13
6/22/2019,11:00 PM - 11:59 PM,3,-2.99,0
6/22/2019,7:00 AM - 7:59 AM,3,43.81,4
6/22/2019,7:00 AM - 7:59 AM,3,53.85,3
6/22/2019,10:00 AM - 10:59 AM,3,292.68,17
6/22/2019,1:00 PM - 1:59 PM,3,170.02,17
6/22/2019,5:00 PM - 5:59 PM,3,385.17,46
6/22/2019,9:00 PM - 9:59 PM,3,266.16,9
6/22/2019,10:00 PM - 10:59 PM,3,132.45,11
6/22/2019,10:00 PM - 10:59 PM,3,149.31,5
6/22/2019,10:00 PM - 10:59 PM,3,-21.74,2
6/22/2019,11:00 PM - 11:59 PM,3,-30.59,0
6/22/2019,1:00 PM - 1:59 PM,3,357.36,15
6/22/2019,6:00 PM - 6:59 PM,3,656.33,24
6/22/2019,8:00 PM - 8:59 PM,3,389,25
6/22/2019,8:00 PM - 8:59 PM,3,232.73,9
6/22/2019,10:00 PM - 10:59 PM,3,122.97,10
6/22/2019,11:00 PM - 11:59 PM,3,-7.45,0
6/22/2019,11:00 PM - 11:59 PM,3,8,0
6/22/2019,8:00 AM - 8:59 AM,3,157.93,16
6/22/2019,8:00 AM - 8:59 AM,3,234.3,10
6/22/2019,10:00 AM - 10:59 AM,3,299.9,17
6/22/2019,10:00 AM - 10:59 AM,3,383.97,29
6/22/2019,11:00 AM - 11:59 AM,3,393.39,26
6/22/2019,1:00 PM - 1:59 PM,3,339.14,28
6/22/2019,7:00 PM - 7:59 PM,3,250.14,8
6/23/2019,7:00 AM - 7:59 AM,3,48.96,1
6/23/2019,1:00 PM - 1:59 PM,3,291.46,17
6/23/2019,6:00 PM - 6:59 PM,3,595.97,38
6/23/2019,9:00 PM - 9:59 PM,3,23.2,5
6/23/2019,8:00 AM - 8:59 AM,3,-15.48,3
6/23/2019,9:00 AM - 9:59 AM,3,287.94,16
6/23/2019,9:00 AM - 9:59 AM,3,316.28,23
6/23/2019,1:00 PM - 1:59 PM,3,562.72,26
6/23/2019,4:00 PM - 4:59 PM,3,127.52,9
6/23/2019,4:00 PM - 4:59 PM,3,471.28,21
6/23/2019,5:00 PM - 5:59 PM,3,308.03,13
6/23/2019,6:00 PM - 6:59 PM,3,469.73,23
6/23/2019,9:00 PM - 9:59 PM,3,137.91,7
6/23/2019,7:00 AM - 7:59 AM,3,23.58,1
6/23/2019,8:00 AM - 8:59 AM,3,267.53,33
6/23/2019,9:00 AM - 9:59 AM,3,373.97,15
6/23/2019,10:00 AM - 10:59 AM,3,379.64,19
6/23/2019,11:00 AM - 11:59 AM,3,433.92,24
6/23/2019,12:00 PM - 12:59 PM,3,276.51,18
6/23/2019,1:00 PM - 1:59 PM,3,373.69,23
6/23/2019,3:00 PM - 3:59 PM,3,9.56,3
6/23/2019,3:00 PM - 3:59 PM,3,118.97,9
6/23/2019,4:00 PM - 4:59 PM,3,94.71,12
6/23/2019,7:00 PM - 7:59 PM,3,523.24,21
6/23/2019,9:00 PM - 9:59 PM,3,116.01,6
6/23/2019,9:00 PM - 9:59 PM,3,2.84,1
6/23/2019,10:00 PM - 10:59 PM,3,-6.59,0
6/23/2019,8:00 AM - 8:59 AM,3,359.22,26
6/23/2019,10:00 AM - 10:59 AM,3,585.4,54
6/23/2019,12:00 PM - 12:59 PM,3,323.3,21
6/23/2019,2:00 PM - 2:59 PM,3,292.13,22
6/23/2019,7:00 PM - 7:59 PM,3,315.16,15
6/23/2019,7:00 PM - 7:59 PM,3,254.93,19
6/23/2019,8:00 PM - 8:59 PM,3,613.71,25
6/23/2019,10:00 AM - 10:59 AM,3,282.89,19
6/23/2019,11:00 AM - 11:59 AM,3,340.89,18
6/23/2019,1:00 PM - 1:59 PM,3,348.54,25
6/23/2019,2:00 PM - 2:59 PM,3,178.84,7
6/23/2019,4:00 PM - 4:59 PM,3,138.47,1
6/23/2019,8:00 PM - 8:59 PM,3,514.75,13
6/23/2019,10:00 PM - 10:59 PM,3,-11.19,3
6/23/2019,10:00 AM - 10:59 AM,3,461.1,19
6/23/2019,11:00 AM - 11:59 AM,3,100.66,24
6/23/2019,2:00 PM - 2:59 PM,3,455.72,20
6/23/2019,5:00 PM - 5:59 PM,3,387.37,10
6/23/2019,5:00 PM - 5:59 PM,3,84.92,8
6/23/2019,7:00 AM - 7:59 AM,3,18.33,3
6/23/2019,7:00 AM - 7:59 AM,3,156.96,10
6/23/2019,9:00 AM - 9:59 AM,3,483.07,31
6/23/2019,12:00 PM - 12:59 PM,3,317.54,19
6/23/2019,12:00 PM - 12:59 PM,3,450.69,18
6/23/2019,3:00 PM - 3:59 PM,3,174.27,8
6/23/2019,5:00 PM - 5:59 PM,3,213.98,13
6/23/2019,6:00 PM - 6:59 PM,3,530.97,21
6/23/2019,7:00 PM - 7:59 PM,3,529.47,9
6/23/2019,8:00 PM - 8:59 PM,3,78.94,4
6/23/2019,8:00 PM - 8:59 PM,3,116.03,1
6/23/2019,8:00 AM - 8:59 AM,3,142.7,6
6/23/2019,11:00 AM - 11:59 AM,3,514.86,12
6/23/2019,2:00 PM - 2:59 PM,3,264.37,21
6/23/2019,3:00 PM - 3:59 PM,3,117.44,5
6/23/2019,6:00 PM - 6:59 PM,3,637.86,15
6/23/2019,10:00 PM - 10:59 PM,3,-19.24,0
6/24/2019,11:00 AM - 11:59 AM,3,30.87,2
6/24/2019,1:00 PM - 1:59 PM,3,122.83,7
6/24/2019,3:00 PM - 3:59 PM,3,5.05,1
6/24/2019,6:00 PM - 6:59 PM,3,139.88,16
6/24/2019,6:00 PM - 6:59 PM,3,432.57,14
6/24/2019,11:00 AM - 11:59 AM,3,122.02,12
6/24/2019,11:00 AM - 11:59 AM,3,159,13
6/24/2019,3:00 PM - 3:59 PM,3,53.77,1
6/24/2019,3:00 PM - 3:59 PM,3,44.99,4
6/24/2019,5:00 PM - 5:59 PM,3,102.15,12
6/24/2019,7:00 PM - 7:59 PM,3,359.31,19
6/24/2019,9:00 PM - 9:59 PM,3,131.71,12
6/24/2019,9:00 PM - 9:59 PM,3,26.86,1
6/24/2019,10:00 PM - 10:59 PM,3,0,0
6/24/2019,8:00 AM - 8:59 AM,3,20.47,2
6/24/2019,5:00 PM - 5:59 PM,3,123.83,8
6/24/2019,9:00 PM - 9:59 PM,3,-12.53,6
6/24/2019,10:00 PM - 10:59 PM,3,0,0
6/24/2019,11:00 PM - 11:59 PM,3,-30.87,0
6/24/2019,10:00 AM - 10:59 AM,3,72.57,5
6/24/2019,2:00 PM - 2:59 PM,3,-63.3,6
6/24/2019,3:00 PM - 3:59 PM,3,18,5
